call_id,path,cohort,wav_stem,slope
131204_1400_m1fm1_chunk_042__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_042__det6.png,m1fm1,131204_1400_m1fm1_chunk_042,-46.039673795889584
131204_1400_m1fm1_chunk_042__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_042__det7.png,m1fm1,131204_1400_m1fm1_chunk_042,507.2562893321698
131204_1400_m1fm1_chunk_042__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_042__det8.png,m1fm1,131204_1400_m1fm1_chunk_042,155.08957974759178
131204_1400_m1fm1_chunk_042__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_042__det9.png,m1fm1,131204_1400_m1fm1_chunk_042,-310.9157275051855
131204_1400_m1fm1_chunk_043__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det0.png,m1fm1,131204_1400_m1fm1_chunk_043,-136.09926816012873
131204_1400_m1fm1_chunk_043__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det1.png,m1fm1,131204_1400_m1fm1_chunk_043,389.6742945579345
131204_1400_m1fm1_chunk_043__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det2.png,m1fm1,131204_1400_m1fm1_chunk_043,-300.7202500659977
131204_1400_m1fm1_chunk_043__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det3.png,m1fm1,131204_1400_m1fm1_chunk_043,1208.9841839923683
131204_1400_m1fm1_chunk_043__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det4.png,m1fm1,131204_1400_m1fm1_chunk_043,88.84309728345985
131204_1400_m1fm1_chunk_043__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_043__det5.png,m1fm1,131204_1400_m1fm1_chunk_043,-341.9625953968082
131204_1400_m1fm1_chunk_044__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det0.png,m1fm1,131204_1400_m1fm1_chunk_044,-327.8221416687878
131204_1400_m1fm1_chunk_044__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det1.png,m1fm1,131204_1400_m1fm1_chunk_044,-807.6654172573853
131204_1400_m1fm1_chunk_044__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det2.png,m1fm1,131204_1400_m1fm1_chunk_044,686.6415840793761
131204_1400_m1fm1_chunk_044__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det3.png,m1fm1,131204_1400_m1fm1_chunk_044,80.15614583282974
131204_1400_m1fm1_chunk_044__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det4.png,m1fm1,131204_1400_m1fm1_chunk_044,1514.1711570283007
131204_1400_m1fm1_chunk_044__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det5.png,m1fm1,131204_1400_m1fm1_chunk_044,116.61194757124366
131204_1400_m1fm1_chunk_044__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det6.png,m1fm1,131204_1400_m1fm1_chunk_044,-470.8103559171343
131204_1400_m1fm1_chunk_044__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det7.png,m1fm1,131204_1400_m1fm1_chunk_044,86.6536025911415
131204_1400_m1fm1_chunk_044__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det8.png,m1fm1,131204_1400_m1fm1_chunk_044,470.9576138147525
131204_1400_m1fm1_chunk_044__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_044__det9.png,m1fm1,131204_1400_m1fm1_chunk_044,198.3470583403972
131204_1400_m1fm1_chunk_046__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det0.png,m1fm1,131204_1400_m1fm1_chunk_046,1028.053694690482
131204_1400_m1fm1_chunk_046__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det1.png,m1fm1,131204_1400_m1fm1_chunk_046,-361.1846419559354
131204_1400_m1fm1_chunk_046__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det2.png,m1fm1,131204_1400_m1fm1_chunk_046,117.49633120672904
131204_1400_m1fm1_chunk_046__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det3.png,m1fm1,131204_1400_m1fm1_chunk_046,-185.88346651613992
131204_1400_m1fm1_chunk_046__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det4.png,m1fm1,131204_1400_m1fm1_chunk_046,-282.9137555715538
131204_1400_m1fm1_chunk_046__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det5.png,m1fm1,131204_1400_m1fm1_chunk_046,-79.94184215234439
131204_1400_m1fm1_chunk_046__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det6.png,m1fm1,131204_1400_m1fm1_chunk_046,88.75482415676906
131204_1400_m1fm1_chunk_046__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det7.png,m1fm1,131204_1400_m1fm1_chunk_046,-78.01723239399665
131204_1400_m1fm1_chunk_046__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_046__det8.png,m1fm1,131204_1400_m1fm1_chunk_046,8.581656271101911
131204_1400_m1fm1_chunk_047__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det0.png,m1fm1,131204_1400_m1fm1_chunk_047,-56.86693691561152
131204_1400_m1fm1_chunk_047__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det1.png,m1fm1,131204_1400_m1fm1_chunk_047,-675.1201704541905
131204_1400_m1fm1_chunk_047__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det2.png,m1fm1,131204_1400_m1fm1_chunk_047,-234.75404649047687
131204_1400_m1fm1_chunk_047__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det3.png,m1fm1,131204_1400_m1fm1_chunk_047,-91.9227229553024
131204_1400_m1fm1_chunk_047__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det4.png,m1fm1,131204_1400_m1fm1_chunk_047,40.51111156203229
131204_1400_m1fm1_chunk_047__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det5.png,m1fm1,131204_1400_m1fm1_chunk_047,-213.1736860187927
131204_1400_m1fm1_chunk_047__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det6.png,m1fm1,131204_1400_m1fm1_chunk_047,-446.1194301762518
131204_1400_m1fm1_chunk_047__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det7.png,m1fm1,131204_1400_m1fm1_chunk_047,-402.31463369669626
131204_1400_m1fm1_chunk_047__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det8.png,m1fm1,131204_1400_m1fm1_chunk_047,102.31185045405265
131204_1400_m1fm1_chunk_047__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_047__det9.png,m1fm1,131204_1400_m1fm1_chunk_047,-49.60628513182466
131204_1400_m1fm1_chunk_048__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det0.png,m1fm1,131204_1400_m1fm1_chunk_048,5592.0133744792965
131204_1400_m1fm1_chunk_048__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det1.png,m1fm1,131204_1400_m1fm1_chunk_048,204.38369115008936
131204_1400_m1fm1_chunk_048__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det10.png,m1fm1,131204_1400_m1fm1_chunk_048,2640.63667425012
131204_1400_m1fm1_chunk_048__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det2.png,m1fm1,131204_1400_m1fm1_chunk_048,-329.078405240725
131204_1400_m1fm1_chunk_048__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det3.png,m1fm1,131204_1400_m1fm1_chunk_048,266.68655078643536
131204_1400_m1fm1_chunk_048__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det4.png,m1fm1,131204_1400_m1fm1_chunk_048,67.41285511794551
131204_1400_m1fm1_chunk_048__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det5.png,m1fm1,131204_1400_m1fm1_chunk_048,297.31413891878094
131204_1400_m1fm1_chunk_048__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det6.png,m1fm1,131204_1400_m1fm1_chunk_048,423.0653431814898
131204_1400_m1fm1_chunk_048__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det7.png,m1fm1,131204_1400_m1fm1_chunk_048,-497.7285151766684
131204_1400_m1fm1_chunk_048__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det8.png,m1fm1,131204_1400_m1fm1_chunk_048,-1.7594074722900808
131204_1400_m1fm1_chunk_048__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_048__det9.png,m1fm1,131204_1400_m1fm1_chunk_048,-736.2052270138242
131204_1400_m1fm1_chunk_049__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det0.png,m1fm1,131204_1400_m1fm1_chunk_049,2191.3644362623936
131204_1400_m1fm1_chunk_049__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det1.png,m1fm1,131204_1400_m1fm1_chunk_049,-579.3172184683225
131204_1400_m1fm1_chunk_049__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det2.png,m1fm1,131204_1400_m1fm1_chunk_049,3736.9776989762913
131204_1400_m1fm1_chunk_049__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det3.png,m1fm1,131204_1400_m1fm1_chunk_049,1634.8175898935388
131204_1400_m1fm1_chunk_049__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det4.png,m1fm1,131204_1400_m1fm1_chunk_049,-128.92738392066752
131204_1400_m1fm1_chunk_049__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det5.png,m1fm1,131204_1400_m1fm1_chunk_049,-233.5376901817364
131204_1400_m1fm1_chunk_049__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det6.png,m1fm1,131204_1400_m1fm1_chunk_049,-56.77401549590623
131204_1400_m1fm1_chunk_049__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det7.png,m1fm1,131204_1400_m1fm1_chunk_049,-51.69713375452515
131204_1400_m1fm1_chunk_049__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det8.png,m1fm1,131204_1400_m1fm1_chunk_049,151.23566311134306
131204_1400_m1fm1_chunk_049__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_049__det9.png,m1fm1,131204_1400_m1fm1_chunk_049,422.7184895770728
131204_1400_m1fm1_chunk_050__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det0.png,m1fm1,131204_1400_m1fm1_chunk_050,409.4670745668146
131204_1400_m1fm1_chunk_050__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det1.png,m1fm1,131204_1400_m1fm1_chunk_050,1350.779546268267
131204_1400_m1fm1_chunk_050__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det10.png,m1fm1,131204_1400_m1fm1_chunk_050,-7393.866637564139
131204_1400_m1fm1_chunk_050__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det11.png,m1fm1,131204_1400_m1fm1_chunk_050,6.157749126307022
131204_1400_m1fm1_chunk_050__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det12.png,m1fm1,131204_1400_m1fm1_chunk_050,-2960.499531816145
131204_1400_m1fm1_chunk_050__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det13.png,m1fm1,131204_1400_m1fm1_chunk_050,-353.1410836296077
131204_1400_m1fm1_chunk_050__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det2.png,m1fm1,131204_1400_m1fm1_chunk_050,72.75818261977423
131204_1400_m1fm1_chunk_050__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det3.png,m1fm1,131204_1400_m1fm1_chunk_050,-479.1956741821559
131204_1400_m1fm1_chunk_050__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det4.png,m1fm1,131204_1400_m1fm1_chunk_050,-57.38577512325685
131204_1400_m1fm1_chunk_050__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det5.png,m1fm1,131204_1400_m1fm1_chunk_050,-985.2430309351744
131204_1400_m1fm1_chunk_050__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det6.png,m1fm1,131204_1400_m1fm1_chunk_050,-529.5472667363083
131204_1400_m1fm1_chunk_050__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det7.png,m1fm1,131204_1400_m1fm1_chunk_050,-659.2218373808965
131204_1400_m1fm1_chunk_050__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det8.png,m1fm1,131204_1400_m1fm1_chunk_050,279.8493639883408
131204_1400_m1fm1_chunk_050__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_050__det9.png,m1fm1,131204_1400_m1fm1_chunk_050,162.86820009933328
131204_1400_m1fm1_chunk_051__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det0.png,m1fm1,131204_1400_m1fm1_chunk_051,-418.2102856397589
131204_1400_m1fm1_chunk_051__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det1.png,m1fm1,131204_1400_m1fm1_chunk_051,-670.712384332615
131204_1400_m1fm1_chunk_051__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det2.png,m1fm1,131204_1400_m1fm1_chunk_051,-143.75965813781636
131204_1400_m1fm1_chunk_051__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det3.png,m1fm1,131204_1400_m1fm1_chunk_051,406.9065496005397
131204_1400_m1fm1_chunk_051__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det4.png,m1fm1,131204_1400_m1fm1_chunk_051,-11.343205409844556
131204_1400_m1fm1_chunk_051__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det5.png,m1fm1,131204_1400_m1fm1_chunk_051,-172.27682565226047
131204_1400_m1fm1_chunk_051__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det6.png,m1fm1,131204_1400_m1fm1_chunk_051,416.6853723007546
131204_1400_m1fm1_chunk_051__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det7.png,m1fm1,131204_1400_m1fm1_chunk_051,330.12578866245144
131204_1400_m1fm1_chunk_051__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det8.png,m1fm1,131204_1400_m1fm1_chunk_051,-281.6350600577299
131204_1400_m1fm1_chunk_051__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_051__det9.png,m1fm1,131204_1400_m1fm1_chunk_051,-116.2713086481753
131204_1400_m1fm1_chunk_052__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det0.png,m1fm1,131204_1400_m1fm1_chunk_052,-335.47401053321926
131204_1400_m1fm1_chunk_052__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det1.png,m1fm1,131204_1400_m1fm1_chunk_052,-278.4876655128583
131204_1400_m1fm1_chunk_052__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det10.png,m1fm1,131204_1400_m1fm1_chunk_052,37.498776695350415
131204_1400_m1fm1_chunk_052__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det11.png,m1fm1,131204_1400_m1fm1_chunk_052,-753.355174744703
131204_1400_m1fm1_chunk_052__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det12.png,m1fm1,131204_1400_m1fm1_chunk_052,626.9702616192399
131204_1400_m1fm1_chunk_052__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det2.png,m1fm1,131204_1400_m1fm1_chunk_052,-249.05118817586705
131204_1400_m1fm1_chunk_052__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det3.png,m1fm1,131204_1400_m1fm1_chunk_052,-2.328474402478043
131204_1400_m1fm1_chunk_052__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det4.png,m1fm1,131204_1400_m1fm1_chunk_052,109.67976513505646
131204_1400_m1fm1_chunk_052__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det5.png,m1fm1,131204_1400_m1fm1_chunk_052,338.39120824013213
131204_1400_m1fm1_chunk_052__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det6.png,m1fm1,131204_1400_m1fm1_chunk_052,-196.5807629870129
131204_1400_m1fm1_chunk_052__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det7.png,m1fm1,131204_1400_m1fm1_chunk_052,-141.2817285938565
131204_1400_m1fm1_chunk_052__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det8.png,m1fm1,131204_1400_m1fm1_chunk_052,-167.09439938883398
131204_1400_m1fm1_chunk_052__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_052__det9.png,m1fm1,131204_1400_m1fm1_chunk_052,-651.7884029845751
131204_1400_m1fm1_chunk_053__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det0.png,m1fm1,131204_1400_m1fm1_chunk_053,-962.1225735871734
131204_1400_m1fm1_chunk_053__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det1.png,m1fm1,131204_1400_m1fm1_chunk_053,-132.8036490592855
131204_1400_m1fm1_chunk_053__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det10.png,m1fm1,131204_1400_m1fm1_chunk_053,-557.7766642828473
131204_1400_m1fm1_chunk_053__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det11.png,m1fm1,131204_1400_m1fm1_chunk_053,-19.340835667366207
131204_1400_m1fm1_chunk_053__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det2.png,m1fm1,131204_1400_m1fm1_chunk_053,145.21970531786783
131204_1400_m1fm1_chunk_053__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det3.png,m1fm1,131204_1400_m1fm1_chunk_053,-544.01459789153
131204_1400_m1fm1_chunk_053__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det4.png,m1fm1,131204_1400_m1fm1_chunk_053,-231.8064661120065
131204_1400_m1fm1_chunk_053__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det5.png,m1fm1,131204_1400_m1fm1_chunk_053,-1052.9755541378947
131204_1400_m1fm1_chunk_053__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m1fm1_chunk_053__det6.png,m1fm1,131204_1400_m1fm1_chunk_053,214.337417169346
