"time_of_day","avg_size","num_recordings","line_thickness"
0.946111111111111,1289122,1,1
0.949722222222222,1289122,1,1
0.9525,1289122,1,1
0.954166666666667,1485730,1,1
0.963611111111111,1289122,1,1
0.964444444444444,1289122,1,1
0.965833333333333,1289122,1,1
0.966666666666667,1289122,1,1
0.977222222222222,1289122,1,1
0.979722222222222,1289122,1,1
0.981666666666667,2370466,1,1
0.985555555555556,1289122,1,1
0.986111111111111,1289122,1,1
0.986388888888889,1452962,1,1
0.987777777777778,1289122,1,1
0.988055555555555,1289122,1,1
0.99,1289122,1,1
0.991388888888889,1289122,1,1
0.991666666666667,1289122,1,1
0.995833333333333,1289122,1,1
1,1289122,1,1
1.00527777777778,1289122,1,1
1.01277777777778,1289122,1,1
1.01583333333333,1289122,1,1
1.01638888888889,1289122,1,1
1.02166666666667,1289122,1,1
1.02388888888889,1452962,2,10
1.02472222222222,1289122,1,1
1.02555555555556,1289122,1,1
1.02583333333333,1289122,1,1
1.03,1289122,1,1
1.03111111111111,1289122,1,1
1.03277777777778,1289122,1,1
1.03583333333333,1289122,1,1
1.03805555555556,1289122,1,1
1.04555555555556,1289122,1,1
1.04777777777778,1289122,1,1
1.04805555555556,1289122,1,1
1.04833333333333,1289122,1,1
1.05138888888889,1289122,1,1
1.05166666666667,1289122,2,10
1.06222222222222,1289122,1,1
1.06416666666667,1289122,1,1
1.06555555555556,1846178,1,1
1.07111111111111,1747874,1,1
1.0725,1289122,1,1
1.07444444444444,1289122,1,1
1.08361111111111,1289122,1,1
1.09111111111111,1289122,1,1
1.09361111111111,1289122,1,1
1.10111111111111,1289122,1,1
1.10388888888889,1289122,1,1
1.10527777777778,1289122,1,1
1.10805555555556,2075554,1,1
1.11055555555556,1289122,1,1
1.11305555555556,1289122,1,1
1.11694444444444,1289122,1,1
1.11777777777778,1682338,1,1
1.11916666666667,1338274,2,10
1.11972222222222,1289122,1,1
1.12083333333333,1289122,1,1
1.12111111111111,1289122,1,1
1.12194444444444,1289122,1,1
1.1225,2403234,1,1
1.12416666666667,1289122,1,1
1.12472222222222,1289122,1,1
1.1325,1485730,1,1
1.13416666666667,1518498,1,1
1.13611111111111,1387426,2,10
1.1375,1289122,1,1
1.13833333333333,1289122,1,1
1.14111111111111,1616802,1,1
1.14194444444444,2141090,1,1
1.14222222222222,1289122,1,1
1.14277777777778,1289122,2,10
1.14361111111111,1289122,1,1
1.1475,1289122,1,1
1.15277777777778,1289122,1,1
1.15694444444444,1518498,1,1
1.1575,1289122,1,1
1.16,1289122,1,1
1.16388888888889,1289122,1,1
1.165,2501538,1,1
1.16888888888889,1289122,1,1
1.16944444444444,1289122,1,1
1.17305555555556,1289122,1,1
1.17444444444444,1289122,1,1
1.18361111111111,1289122,1,1
1.18666666666667,1289122,1,1
1.18722222222222,1289122,1,1
1.18805555555556,1289122,1,1
1.18972222222222,1878946,1,1
1.19055555555556,1289122,1,1
1.19222222222222,1289122,1,1
1.19277777777778,1289122,1,1
1.19305555555556,1289122,1,1
1.19777777777778,1289122,1,1
1.19861111111111,1289122,1,1
1.20083333333333,1289122,1,1
1.20222222222222,1289122,1,1
1.20305555555556,1551266,1,1
1.20527777777778,1387426,1,1
1.20694444444444,1289122,1,1
1.20861111111111,1551266,1,1
1.20888888888889,1715106,1,1
1.21305555555556,1289122,1,1
1.21444444444444,1289122,2,10
1.21555555555556,2075554,1,1
1.21722222222222,1289122,1,1
1.21972222222222,1289122,1,1
1.22111111111111,1289122,1,1
1.22138888888889,1289122,1,1
1.2225,1289122,1,1
1.22916666666667,1649570,1,1
1.22972222222222,1289122,1,1
1.23055555555556,1289122,1,1
1.23111111111111,1289122,1,1
1.23166666666667,1387426,1,1
1.23222222222222,2763682,1,1
1.23722222222222,1616802,1,1
1.23777777777778,1649570,1,1
1.24027777777778,1289122,1,1
1.24055555555556,1289122,1,1
1.24666666666667,1289122,1,1
1.24861111111111,1289122,1,1
1.25194444444444,1289122,1,1
1.25277777777778,1289122,1,1
1.25388888888889,1780642,1,1
1.25583333333333,1289122,1,1
1.25611111111111,1289122,1,1
1.25722222222222,1747874,1,1
1.25888888888889,1747874,1,1
1.27111111111111,1485730,1,1
1.27722222222222,1289122,1,1
1.28305555555556,1289122,1,1
1.28638888888889,1289122,1,1
1.28694444444444,1289122,1,1
1.28833333333333,2304930,1,1
1.29055555555556,1289122,1,1
1.29194444444444,1289122,1,1
1.29583333333333,2632610,1,1
1.30083333333333,1289122,1,1
1.3025,1289122,1,1
1.31222222222222,1289122,1,1
1.31861111111111,1289122,1,1
1.32277777777778,1518498,1,1
1.32333333333333,1289122,1,1
1.32416666666667,1289122,1,1
1.32472222222222,1747874,1,1
1.32583333333333,1289122,1,1
1.32805555555556,3484578,1,1
1.32944444444444,1682338,1,1
1.33027777777778,1485730,1,1
1.33222222222222,1289122,1,1
1.34555555555556,1289122,1,1
1.35444444444444,1289122,1,1
1.36138888888889,1289122,1,1
1.36305555555556,1289122,1,1
1.36555555555556,1289122,1,1
1.37333333333333,1715106,1,1
1.38055555555556,1289122,1,1
1.38222222222222,1289122,1,1
1.3825,1616802,1,1
1.38361111111111,1452962,1,1
1.38805555555556,1649570,1,1
1.38888888888889,1289122,1,1
1.39083333333333,1289122,1,1
1.40277777777778,1289122,1,1
1.40305555555556,1289122,1,1
1.40805555555556,1354658,1,1
1.41194444444444,1289122,1,1
1.41305555555556,1420194,1,1
1.41527777777778,1289122,1,1
1.41638888888889,1289122,1,1
1.41666666666667,1289122,1,1
1.42222222222222,1289122,1,1
1.42305555555556,1289122,1,1
1.42916666666667,1289122,1,1
1.43055555555556,1289122,1,1
1.43277777777778,1289122,1,1
1.43361111111111,1321890,1,1
1.43527777777778,1289122,1,1
1.43555555555556,1289122,1,1
1.44055555555556,1289122,1,1
1.44111111111111,1289122,1,1
1.44138888888889,1289122,1,1
1.445,1846178,1,1
1.47722222222222,1289122,1,1
1.48333333333333,1289122,1,1
1.48833333333333,1289122,1,1
1.49166666666667,1289122,1,1
1.49277777777778,1289122,1,1
1.49361111111111,2829218,1,1
1.49472222222222,1452962,1,1
1.49694444444444,1649570,1,1
1.49861111111111,2108322,1,1
1.505,2665378,1,1
1.50638888888889,1289122,1,1
1.50916666666667,1289122,1,1
1.51305555555556,1321890,1,1
1.51444444444444,1289122,1,1
1.52583333333333,1289122,1,1
1.52638888888889,1289122,1,1
1.52972222222222,1289122,1,1
1.53166666666667,1289122,1,1
1.53361111111111,1289122,1,1
1.53666666666667,1289122,1,1
1.54083333333333,1911714,1,1
1.54277777777778,1321890,1,1
1.54916666666667,1289122,1,1
1.55111111111111,1289122,1,1
1.5525,1289122,1,1
1.55305555555556,1289122,1,1
1.55972222222222,1289122,1,1
1.56,1518498,1,1
1.56055555555556,1289122,1,1
1.56111111111111,1289122,1,1
1.56611111111111,1518498,1,1
1.57166666666667,1289122,1,1
1.57194444444444,1289122,1,1
1.57222222222222,1289122,1,1
1.57361111111111,1616802,1,1
1.57722222222222,1289122,1,1
1.58305555555556,1289122,1,1
1.58361111111111,1289122,1,1
1.58555555555556,1289122,1,1
1.58611111111111,1289122,1,1
1.58666666666667,1485730,1,1
1.58722222222222,1289122,1,1
1.59055555555556,1289122,1,1
1.59194444444444,1289122,1,1
1.59305555555556,1289122,1,1
1.59416666666667,1911714,1,1
1.59555555555556,1289122,1,1
1.59666666666667,1289122,1,1
1.59861111111111,1289122,1,1
1.59888888888889,1289122,1,1
1.59972222222222,1289122,1,1
1.60166666666667,1289122,1,1
1.60194444444444,1289122,1,1
1.60444444444444,1289122,1,1
1.60805555555556,1846178,1,1
1.60944444444444,1289122,1,1
1.61138888888889,1518498,1,1
1.61194444444444,1878946,1,1
1.6125,2026402,2,10
1.61305555555556,1289122,1,1
1.6175,1289122,1,1
1.61777777777778,1452962,1,1
1.61833333333333,1289122,1,1
1.61888888888889,1289122,1,1
1.61916666666667,2010018,1,1
1.62055555555556,1813410,1,1
1.6225,1289122,1,1
1.62305555555556,1813410,1,1
1.62444444444444,1289122,1,1
1.62555555555556,1551266,1,1
1.62583333333333,1289122,1,1
1.62611111111111,1289122,1,1
1.62694444444444,1289122,1,1
1.62722222222222,1518498,1,1
1.62944444444444,1289122,1,1
1.63027777777778,1289122,1,1
1.63055555555556,1289122,1,1
1.63138888888889,1289122,1,1
1.63472222222222,1649570,1,1
1.63555555555556,1289122,1,1
1.63611111111111,1518498,1,1
1.63833333333333,1289122,1,1
1.63972222222222,1289122,1,1
1.64083333333333,1289122,1,1
1.64111111111111,1289122,1,1
1.64194444444444,1289122,1,1
1.64361111111111,1289122,1,1
1.64416666666667,1289122,1,1
1.64638888888889,1289122,1,1
1.64805555555556,1289122,1,1
1.64861111111111,1944482,1,1
1.65055555555556,1289122,1,1
1.65555555555556,1485730,1,1
1.65611111111111,1846178,1,1
1.65694444444444,1289122,1,1
1.65777777777778,1289122,1,1
1.66,1289122,1,1
1.66194444444444,1289122,1,1
1.66777777777778,2665378,1,1
1.67666666666667,1289122,1,1
1.6775,1289122,1,1
1.68361111111111,1289122,1,1
1.68416666666667,1289122,1,1
1.68666666666667,1289122,1,1
1.68861111111111,1289122,1,1
1.68944444444444,1289122,1,1
1.69,1289122,1,1
1.6925,1289122,1,1
1.69388888888889,1289122,1,1
1.69861111111111,1289122,1,1
1.7,1780642,1,1
1.70027777777778,1289122,1,1
1.7075,1289122,1,1
1.70916666666667,1289122,1,1
1.71083333333333,1518498,1,1
1.71277777777778,1321890,1,1
1.71472222222222,1289122,1,1
1.71555555555556,1289122,1,1
1.71694444444444,1289122,1,1
1.71722222222222,1289122,1,1
1.72055555555556,1289122,1,1
1.72138888888889,1289122,1,1
1.72583333333333,1289122,1,1
1.72805555555556,1289122,1,1
1.73166666666667,1289122,1,1
1.7375,2436002,1,1
1.73833333333333,1354658,1,1
1.73916666666667,2894754,1,1
1.74138888888889,1289122,1,1
1.74222222222222,1289122,1,1
1.74277777777778,1289122,1,1
1.74527777777778,1289122,1,1
1.74611111111111,1289122,1,1
1.7475,1289122,1,1
1.74944444444444,1289122,1,1
1.75138888888889,1289122,1,1
1.7525,1289122,1,1
1.75388888888889,1289122,1,1
1.75555555555556,1289122,1,1
1.75638888888889,1289122,1,1
1.76083333333333,1813410,1,1
1.76138888888889,1289122,1,1
1.7625,2894754,1,1
1.76305555555556,1289122,1,1
1.76666666666667,1289122,1,1
1.76888888888889,1289122,1,1
1.76944444444444,1354658,1,1
1.775,1289122,1,1
1.77638888888889,1289122,1,1
1.7775,1289122,1,1
1.78166666666667,1289122,1,1
1.78333333333333,1289122,1,1
1.78666666666667,1289122,1,1
1.80111111111111,1289122,1,1
1.805,1289122,1,1
1.80722222222222,1289122,1,1
1.8075,1289122,1,1
1.81083333333333,1289122,1,1
1.81138888888889,1551266,1,1
1.81444444444444,1289122,1,1
1.81527777777778,1780642,1,1
1.81805555555556,1289122,1,1
1.82,1289122,1,1
1.8225,1289122,1,1
1.82333333333333,1616802,1,1
1.82527777777778,1289122,1,1
1.82722222222222,3025826,1,1
1.82944444444444,1878946,1,1
1.83083333333333,1289122,1,1
1.83138888888889,1289122,1,1
1.8325,1387426,1,1
1.83277777777778,1289122,1,1
1.83305555555556,2370466,1,1
1.83472222222222,1289122,1,1
1.83611111111111,1289122,1,1
1.8375,1289122,1,1
1.84083333333333,1289122,1,1
1.84138888888889,1616802,1,1
1.84305555555556,1289122,1,1
1.84416666666667,1289122,1,1
1.845,1289122,1,1
1.84527777777778,1715106,1,1
1.84611111111111,1289122,1,1
1.84638888888889,1289122,1,1
1.84805555555556,1289122,1,1
1.84888888888889,2010018,1,1
1.85055555555556,1289122,1,1
1.85111111111111,1289122,1,1
1.8525,1289122,1,1
1.85527777777778,1584034,1,1
1.8575,1289122,1,1
1.85916666666667,1289122,1,1
1.86111111111111,1289122,1,1
1.86305555555556,1289122,1,1
1.86361111111111,1551266,1,1
1.86472222222222,1321890,1,1
1.86666666666667,1289122,1,1
1.87222222222222,1289122,1,1
1.8725,1289122,1,1
1.87416666666667,1289122,1,1
1.87583333333333,1289122,1,1
1.87694444444444,1911714,1,1
1.87777777777778,1289122,1,1
1.87833333333333,1649570,1,1
1.87916666666667,1289122,1,1
1.87972222222222,1289122,1,1
1.88,1289122,1,1
1.88166666666667,1289122,1,1
1.88222222222222,1289122,1,1
1.88472222222222,1944482,1,1
1.88666666666667,1289122,1,1
1.88888888888889,6237090,1,1
1.89277777777778,1289122,1,1
1.89638888888889,1289122,1,1
1.89694444444444,1616802,1,1
1.89861111111111,1289122,1,1
1.90138888888889,1584034,1,1
1.90222222222222,2632610,1,1
1.90416666666667,1289122,1,1
1.90472222222222,1485730,1,1
1.90583333333333,1289122,1,1
1.90611111111111,1289122,1,1
1.90666666666667,1289122,1,1
1.9075,1911714,1,1
1.91111111111111,1551266,1,1
1.92888888888889,1289122,1,1
1.93083333333333,1289122,1,1
1.94694444444444,1289122,1,1
1.9875,1289122,1,1
2.02083333333333,1289122,1,1
2.02555555555556,1289122,1,1
2.03388888888889,1452962,1,1
2.04277777777778,1420194,1,1
2.0475,1289122,1,1
2.05944444444444,1289122,1,1
2.06083333333333,1289122,1,1
2.06333333333333,1289122,1,1
2.06361111111111,1289122,1,1
2.07027777777778,1289122,1,1
2.07138888888889,1289122,1,1
2.07388888888889,1289122,1,1
2.07444444444444,1289122,1,1
2.07527777777778,1289122,1,1
2.07611111111111,1289122,1,1
2.08333333333333,1289122,1,1
2.08388888888889,1289122,1,1
2.08416666666667,1289122,1,1
2.085,1911714,1,1
2.08694444444444,1289122,1,1
2.0875,1551266,1,1
2.0925,1289122,1,1
2.09361111111111,1289122,1,1
2.09638888888889,1289122,1,1
2.10611111111111,1289122,1,1
2.1075,1289122,1,1
2.1225,1289122,1,1
2.12277777777778,1289122,1,1
2.12527777777778,1289122,1,1
2.13222222222222,1321890,1,1
2.13388888888889,1289122,1,1
2.13555555555556,1289122,1,1
2.13638888888889,1289122,1,1
2.13777777777778,1289122,1,1
2.14,1289122,1,1
2.14361111111111,1289122,1,1
2.14555555555556,1289122,1,1
2.15694444444444,1289122,1,1
2.16083333333333,1289122,1,1
2.16166666666667,1289122,1,1
2.16611111111111,1289122,1,1
2.17194444444444,1289122,1,1
2.17277777777778,1289122,1,1
2.17361111111111,1944482,1,1
2.17694444444444,1289122,1,1
2.18527777777778,1289122,1,1
2.18555555555556,1289122,1,1
2.18861111111111,1289122,1,1
2.18944444444444,1289122,1,1
2.19111111111111,1289122,1,1
2.1925,1289122,1,1
2.20388888888889,1289122,1,1
2.2075,1289122,1,1
2.20861111111111,1289122,1,1
2.21055555555556,1387426,1,1
2.21166666666667,1289122,1,1
2.21361111111111,1878946,1,1
2.21472222222222,1354658,1,1
2.21527777777778,1780642,1,1
2.21777777777778,1289122,2,10
2.22055555555556,1289122,1,1
2.22611111111111,1289122,1,1
2.23194444444444,1289122,1,1
2.23361111111111,1289122,1,1
2.23472222222222,1289122,1,1
2.23638888888889,1289122,1,1
2.23694444444444,1289122,1,1
2.23833333333333,1289122,1,1
2.24,1289122,2,10
2.24138888888889,1289122,1,1
2.24388888888889,1387426,1,1
2.24833333333333,1289122,1,1
2.24916666666667,1321890,1,1
2.24972222222222,1518498,1,1
2.25083333333333,1289122,1,1
2.25194444444444,1289122,1,1
2.2525,1289122,1,1
2.25361111111111,1452962,1,1
2.25416666666667,1289122,1,1
2.25527777777778,1289122,1,1
2.25583333333333,1289122,1,1
2.25611111111111,1289122,1,1
2.26166666666667,1584034,1,1
2.26583333333333,1289122,1,1
2.27222222222222,1354658,2,10
2.27388888888889,1289122,1,1
2.28472222222222,1289122,1,1
2.29027777777778,1289122,1,1
2.29777777777778,1289122,1,1
2.29805555555556,1289122,1,1
2.29833333333333,1289122,1,1
2.29916666666667,1289122,1,1
2.30055555555556,1289122,1,1
2.30194444444444,1289122,1,1
2.30472222222222,1289122,1,1
2.30638888888889,1289122,1,1
2.3075,1289122,1,1
2.30861111111111,1289122,1,1
2.31333333333333,1289122,1,1
2.31361111111111,1485730,1,1
2.31472222222222,1289122,1,1
2.31555555555556,1289122,1,1
2.31805555555556,1289122,1,1
2.32194444444444,1289122,1,1
2.32638888888889,1289122,1,1
2.32805555555556,1289122,1,1
2.33777777777778,1289122,1,1
2.3475,1289122,1,1
2.34916666666667,1289122,1,1
2.35138888888889,1289122,1,1
2.35166666666667,1289122,1,1
2.35277777777778,1289122,1,1
2.35333333333333,1289122,1,1
2.35472222222222,1289122,1,1
2.35555555555556,1780642,1,1
2.35611111111111,1289122,1,1
2.35888888888889,1289122,1,1
2.37388888888889,1289122,1,1
2.37972222222222,1289122,1,1
2.38361111111111,1289122,1,1
2.39388888888889,1289122,1,1
2.39527777777778,1289122,1,1
2.40138888888889,1289122,1,1
2.41861111111111,1911714,1,1
2.42444444444444,2567074,1,1
2.42833333333333,1289122,1,1
2.43083333333333,1289122,1,1
2.43166666666667,1485730,1,1
2.43527777777778,1289122,1,1
2.43805555555556,1289122,1,1
2.455,1289122,1,1
2.45694444444444,1813410,1,1
2.46138888888889,1289122,1,1
2.46305555555556,1289122,1,1
2.46833333333333,1289122,1,1
2.46861111111111,1846178,1,1
2.47027777777778,1387426,1,1
2.47111111111111,1289122,1,1
2.47166666666667,1289122,1,1
2.4725,1289122,1,1
2.47388888888889,1485730,1,1
2.47555555555556,1289122,1,1
2.4775,1289122,1,1
2.48333333333333,1289122,1,1
2.48611111111111,1289122,1,1
2.49083333333333,1289122,1,1
2.49277777777778,1289122,1,1
2.49444444444444,1289122,1,1
2.49777777777778,1289122,1,1
2.50194444444444,1289122,1,1
2.50611111111111,1289122,1,1
2.50694444444444,1289122,1,1
2.51222222222222,1289122,1,1
2.52833333333333,1289122,1,1
2.5375,1289122,1,1
2.54138888888889,1289122,1,1
2.54388888888889,1289122,1,1
2.54722222222222,1371042,2,10
2.55333333333333,1682338,1,1
2.55416666666667,1289122,1,1
2.55472222222222,1289122,1,1
2.55527777777778,1289122,1,1
2.55888888888889,1813410,1,1
2.56416666666667,1289122,1,1
2.56611111111111,1289122,1,1
2.57138888888889,1289122,1,1
2.5775,1289122,1,1
2.57972222222222,1387426,1,1
2.58444444444444,1289122,1,1
2.58805555555556,1289122,1,1
2.59027777777778,1878946,1,1
2.59944444444444,1289122,1,1
2.60555555555556,1289122,1,1
2.60666666666667,1289122,1,1
2.61277777777778,1289122,1,1
2.61638888888889,1452962,1,1
2.61694444444444,3419042,1,1
2.61805555555556,1289122,1,1
2.62388888888889,1289122,1,1
2.62611111111111,1289122,1,1
2.62722222222222,2796450,1,1
2.62833333333333,1518498,1,1
2.62888888888889,1354658,1,1
2.62916666666667,1682338,1,1
2.63527777777778,1289122,1,1
2.63666666666667,1289122,1,1
2.64527777777778,1289122,1,1
2.64861111111111,1289122,1,1
2.65055555555556,1289122,1,1
2.65388888888889,1485730,1,1
2.65666666666667,1911714,1,1
2.65888888888889,1289122,1,1
2.65944444444444,1289122,1,1
2.65972222222222,1289122,1,1
2.66083333333333,1289122,1,1
2.66916666666667,1289122,1,1
2.66972222222222,1289122,1,1
2.67083333333333,1289122,1,1
2.6725,1289122,1,1
2.67333333333333,1289122,1,1
2.685,1289122,1,1
2.68666666666667,1289122,1,1
2.68916666666667,1289122,1,1
2.69361111111111,1289122,1,1
2.69416666666667,1289122,1,1
2.69638888888889,1289122,1,1
2.7075,1289122,1,1
2.71583333333333,1289122,1,1
2.71972222222222,1715106,1,1
2.72111111111111,1289122,1,1
2.72805555555556,1289122,1,1
2.72861111111111,1289122,1,1
2.74416666666667,1289122,1,1
2.7475,1289122,1,1
2.74972222222222,1289122,1,1
2.76,1289122,1,1
2.76527777777778,1289122,1,1
2.76583333333333,1289122,1,1
2.7675,1289122,1,1
2.77166666666667,1289122,1,1
2.77222222222222,1289122,1,1
2.77638888888889,1289122,1,1
2.78638888888889,1289122,1,1
2.79555555555556,1289122,1,1
2.79611111111111,1289122,1,1
2.80111111111111,1289122,1,1
2.80166666666667,1289122,1,1
2.80916666666667,1289122,1,1
2.81027777777778,1289122,1,1
2.8275,1387426,1,1
2.82944444444444,1289122,1,1
2.83055555555556,1289122,1,1
2.83194444444444,3156898,1,1
2.83527777777778,1289122,1,1
2.83722222222222,1289122,1,1
2.83833333333333,1321890,1,1
2.84888888888889,1289122,1,1
2.85111111111111,1649570,1,1
2.85361111111111,1911714,1,1
2.85722222222222,1289122,1,1
2.85777777777778,1289122,1,1
2.85861111111111,1289122,1,1
2.86,1584034,1,1
2.86055555555556,1944482,1,1
2.86194444444444,1289122,1,1
2.86777777777778,1878946,1,1
2.87305555555556,2796450,1,1
2.87555555555556,1289122,1,1
2.87944444444444,1289122,1,1
2.88027777777778,1289122,1,1
2.88055555555556,1289122,1,1
2.88111111111111,1289122,1,1
2.88305555555556,1289122,1,1
2.885,1551266,1,1
2.88555555555556,1289122,1,1
2.88583333333333,1289122,1,1
2.88611111111111,1289122,1,1
2.88666666666667,1715106,1,1
2.88777777777778,2501538,1,1
2.88916666666667,1878946,1,1
2.89,1289122,1,1
2.89055555555556,1420194,1,1
2.89111111111111,1387426,1,1
2.89305555555556,1289122,1,1
2.89694444444444,1289122,1,1
2.89916666666667,1289122,1,1
2.90055555555556,1289122,1,1
2.90111111111111,1715106,1,1
2.90972222222222,1649570,1,1
2.91111111111111,1289122,1,1
2.91166666666667,1289122,1,1
2.91444444444444,1289122,1,1
2.91527777777778,1289122,1,1
2.91694444444444,1289122,1,1
2.9175,1289122,1,1
2.92194444444444,1289122,1,1
2.92638888888889,2010018,1,1
2.93166666666667,2796450,1,1
2.935,1289122,1,1
2.93722222222222,1485730,1,1
2.93805555555556,1289122,1,1
2.93861111111111,1780642,1,1
2.93916666666667,1289122,1,1
2.94888888888889,1452962,1,1
2.95055555555556,1289122,1,1
2.95833333333333,1551266,1,1
2.95916666666667,1289122,1,1
2.95972222222222,1321890,1,1
2.96166666666667,1485730,1,1
2.97,2075554,1,1
2.97083333333333,1387426,1,1
2.97138888888889,1289122,1,1
2.97305555555556,1289122,1,1
2.97472222222222,1289122,1,1
2.97555555555556,1289122,1,1
2.97777777777778,1289122,1,1
2.97944444444444,1289122,1,1
2.98138888888889,1682338,1,1
2.98388888888889,1813410,1,1
2.9875,1289122,1,1
2.98944444444444,1420194,1,1
2.99138888888889,1289122,1,1
2.9925,1289122,1,1
2.99694444444444,1289122,1,1
2.99805555555556,1289122,1,1
2.99833333333333,1289122,1,1
3,1289122,1,1
3.00222222222222,1813410,1,1
3.00388888888889,1813410,1,1
3.00444444444444,1289122,1,1
3.00583333333333,1911714,1,1
3.00666666666667,1289122,1,1
3.0075,1289122,1,1
3.00833333333333,1289122,1,1
3.01138888888889,1289122,1,1
3.01305555555556,1289122,1,1
3.01611111111111,1289122,1,1
3.0325,1289122,1,1
3.03472222222222,1289122,1,1
3.04472222222222,1289122,1,1
3.04944444444444,1289122,1,1
3.05055555555556,1289122,1,1
3.06583333333333,1289122,1,1
3.07222222222222,1289122,1,1
3.075,1289122,1,1
3.08277777777778,1289122,1,1
3.08444444444444,1289122,1,1
3.10361111111111,1289122,1,1
3.10444444444444,1289122,1,1
3.11,1289122,1,1
3.11111111111111,1289122,1,1
3.12083333333333,1289122,1,1
3.1225,1289122,1,1
3.12861111111111,1289122,1,1
3.12944444444444,1289122,1,1
3.12972222222222,1289122,1,1
3.13166666666667,1289122,1,1
3.1325,1289122,1,1
3.13472222222222,1289122,1,1
3.135,1289122,1,1
3.13861111111111,1289122,1,1
3.13916666666667,1289122,1,1
3.13972222222222,1289122,1,1
3.14138888888889,1289122,1,1
3.14444444444444,1289122,1,1
3.14638888888889,1518498,1,1
3.14777777777778,1289122,1,1
3.14972222222222,1518498,1,1
3.15916666666667,1289122,1,1
3.15944444444444,1289122,1,1
3.16166666666667,1289122,1,1
3.16333333333333,1289122,1,1
3.16638888888889,1289122,1,1
3.16916666666667,1289122,1,1
3.17194444444444,1289122,1,1
3.17333333333333,1289122,1,1
3.17527777777778,1813410,1,1
3.17805555555556,1289122,1,1
3.18194444444444,2403234,1,1
3.18305555555556,1321890,1,1
3.18583333333333,1289122,1,1
3.18638888888889,1289122,1,1
3.18805555555556,1289122,1,1
3.19194444444444,1289122,1,1
3.1925,1289122,1,1
3.195,1289122,1,1
3.19888888888889,1289122,1,1
3.20055555555556,1289122,1,1
3.20527777777778,1289122,1,1
3.20722222222222,1289122,1,1
3.21555555555556,1649570,1,1
3.22333333333333,1289122,1,1
3.23388888888889,1289122,1,1
3.23472222222222,1289122,1,1
3.2375,1289122,1,1
3.25138888888889,1321890,1,1
3.25777777777778,1289122,1,1
3.26083333333333,1289122,1,1
3.26166666666667,1289122,1,1
3.28416666666667,1289122,1,1
3.28472222222222,1289122,1,1
3.28555555555556,1551266,1,1
3.28861111111111,1452962,1,1
3.29,1289122,1,1
3.31388888888889,1289122,1,1
3.32388888888889,1289122,1,1
3.325,1289122,1,1
3.32555555555556,1289122,1,1
3.32638888888889,1289122,1,1
3.33,1289122,1,1
3.33611111111111,1289122,1,1
3.34361111111111,1289122,1,1
3.34416666666667,1289122,1,1
3.34444444444444,1289122,1,1
3.34638888888889,1289122,1,1
3.34722222222222,1289122,1,1
3.35,1813410,1,1
3.355,1944482,1,1
3.35666666666667,1289122,1,1
3.35944444444444,1289122,1,1
3.36,1289122,1,1
3.36083333333333,1911714,1,1
3.36166666666667,1289122,1,1
3.36666666666667,1452962,1,1
3.38305555555556,1289122,1,1
3.38805555555556,1813410,1,1
3.38944444444444,1289122,1,1
3.425,1289122,1,1
3.42833333333333,1289122,1,1
3.42861111111111,1289122,1,1
3.42916666666667,1289122,1,1
3.42944444444444,1289122,1,1
3.43472222222222,1289122,1,1
3.43527777777778,1289122,1,1
3.44027777777778,1289122,1,1
3.44527777777778,1289122,1,1
3.45166666666667,1289122,1,1
3.45472222222222,1289122,1,1
3.51138888888889,1289122,1,1
3.52805555555556,1289122,1,1
3.52833333333333,1289122,1,1
3.53083333333333,1289122,1,1
3.53138888888889,1289122,1,1
3.53194444444444,1289122,1,1
3.53472222222222,1289122,1,1
3.53555555555556,1289122,1,1
3.53611111111111,1289122,1,1
3.55777777777778,1649570,1,1
3.6575,1289122,1,1
3.93888888888889,1289122,1,1
3.9975,1289122,1,1
4.00111111111111,1289122,1,1
4.00583333333333,1289122,1,1
4.03444444444444,1289122,1,1
4.03805555555556,1289122,1,1
4.04944444444444,1289122,1,1
4.08611111111111,1289122,1,1
4.08722222222222,1289122,1,1
4.09055555555556,1485730,1,1
4.10388888888889,1289122,1,1
4.1075,1289122,1,1
4.10972222222222,1289122,1,1
4.11083333333333,1289122,1,1
4.11222222222222,1715106,1,1
4.11361111111111,1911714,1,1
4.11694444444444,1289122,1,1
4.11722222222222,1289122,1,1
4.11972222222222,1289122,1,1
4.12,1289122,1,1
4.12027777777778,2468770,1,1
4.1225,1289122,1,1
4.12888888888889,1289122,1,1
4.13388888888889,1584034,1,1
4.135,1289122,1,1
4.13638888888889,1289122,1,1
4.13666666666667,1289122,1,1
4.13972222222222,1289122,1,1
4.14222222222222,1289122,1,1
4.14583333333333,1289122,1,1
4.15166666666667,1289122,1,1
4.15722222222222,1289122,1,1
4.16027777777778,1289122,1,1
4.16055555555556,1289122,1,1
4.16111111111111,1289122,1,1
4.16944444444445,1584034,1,1
4.17055555555556,1289122,1,1
4.17166666666667,1289122,1,1
4.17333333333333,1289122,1,1
4.175,1289122,1,1
4.17555555555556,1518498,1,1
4.17611111111111,1289122,1,1
4.18055555555556,1878946,1,1
4.18361111111111,1289122,1,1
4.18472222222222,1452962,1,1
4.19083333333333,1289122,1,1
4.19305555555556,1289122,1,1
4.19444444444444,1289122,1,1
4.19694444444445,1289122,1,1
4.2125,1289122,1,1
4.21305555555556,1289122,1,1
