png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
noise_107_auto_accept_Cluster_2_131208_1000_m2fm2_chunk_217_1p533s.png,107,auto_accept,Cluster_2,131208_1000_m2fm2_chunk_217,1.5325866666666668,1.6648533333333333,0.0975999999999999,74.72826086956522,0.3896877111043286,-84.26284035796374,0.9997370839118958,-1,0.0,6.6341367,1.0880421,usv,m2fm2
noise_108_auto_accept_Cluster_2_131208_1000_m6fm6_chunk_040_0p253s.png,108,auto_accept,Cluster_2,131208_1000_m6fm6_chunk_040,0.2525866666666667,0.3976533333333333,0.0910433333333333,70.36179120544521,0.394660320205057,-82.8928660164914,0.999969244003296,-1,0.0,7.6308994,1.090119,usv,m6fm6
noise_109_auto_accept_Cluster_2_131205_1000_m6fm6_chunk_054_0p022s.png,109,auto_accept,Cluster_2,131205_1000_m6fm6_chunk_054,0.0221866666666666,0.1373866666666666,0.0917699999999999,56.39534883720931,0.3220250307653309,-87.04310663599767,0.9999499320983888,-1,0.0,6.6755986,0.27048293,usv,m6fm6
noise_110_auto_accept_Cluster_2_131208_1000_m2fm2_chunk_076_0p270s.png,110,auto_accept,Cluster_2,131208_1000_m2fm2_chunk_076,0.2696533333333333,0.3677866666666666,0.0664633333333333,73.41772151898735,0.4041914094947692,-83.85466275370572,0.9933876991271972,-1,0.0,3.7282434,-0.42592448,usv,m2fm2
noise_111_auto_accept_Cluster_25_131205_1000_m3fm3_chunk_033_1p934s.png,111,auto_accept,Cluster_25,131205_1000_m3fm3_chunk_033,1.9336533333333328,1.97632,0.0263466666666665,72.14285714285714,0.6791379921798312,-72.72438618656496,0.9908409118652344,-1,0.0,6.975816,1.8123991,usv,m3fm3
noise_112_auto_accept_Cluster_25_131211_1000_m2fm1_chunk_069_0p180s.png,112,auto_accept,Cluster_25,131211_1000_m2fm1_chunk_069,0.1800533333333333,0.2397866666666666,0.0246,66.12903225806451,0.433738516484672,-90.34298710092264,0.9983262419700624,-1,0.0,0.4073524,-0.22503181,usv,m2fm1
noise_113_auto_accept_Cluster_25_131211_1800_m4fm2_chunk_016_0p022s.png,113,auto_accept,Cluster_25,131211_1800_m4fm2_chunk_016,0.0221866666666666,0.08192,0.01066,60.08064516129032,0.3836106740313139,-88.70873049688701,0.9856143593788148,-1,0.0,4.666094,3.0407934,usv,m4fm2
noise_114_auto_accept_Cluster_25_131210_1000_m6fm6_chunk_161_0p022s.png,114,auto_accept,Cluster_25,131210_1000_m6fm6_chunk_161,0.0221866666666666,0.0989866666666666,0.0602,64.35261393640748,0.4341989419397106,-82.02345173055969,0.999841809272766,-1,0.0,2.8996906,-1.2681067,usv,m6fm6
noise_115_auto_accept_Cluster_25_131208_1000_m4fm4_chunk_204_0p022s.png,115,auto_accept,Cluster_25,131208_1000_m4fm4_chunk_204,0.0221866666666666,0.0648533333333333,0.0211466666666666,75.0,0.5692267287890705,-78.65726693384575,0.997703731060028,-1,0.0,2.789685,-0.98169714,usv,m4fm4
noise_116_auto_accept_Cluster_25_131210_1000_m5fm5_chunk_020_0p961s.png,116,auto_accept,Cluster_25,131210_1000_m5fm5_chunk_020,0.9608533333333332,1.0632533333333334,0.0574233333333332,75.92592592592592,0.276561121766007,-89.69300096230047,0.9999017715454102,-1,0.0,3.167892,3.2622778,usv,m5fm5
